#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2024-01-01 00:00:00+00:00 2024-12-31 00:00:00+00:00
#DEBUG: Time Zone     -> UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
CGF,2024-04-09 07:55,58.50,40.00,50.12,150.00,8.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,58.50,KCGF 090755Z AUTO 15008KT 10SM CLR 15/04 A3001 RMK AO2 T01470044,M
CGF,2024-04-09 08:55,58.30,41.00,52.48,150.00,6.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,58.30,KCGF 090855Z AUTO 15006KT 10SM CLR 15/05 A3000 RMK AO2 T01460050,M
CGF,2024-04-09 09:55,57.40,42.00,56.34,150.00,6.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.40,KCGF 090955Z AUTO 15006KT 10SM CLR 14/06 A2999 RMK AO2 T01410056,M
CGF,2024-04-09 10:45,57.20,44.60,62.69,170.00,8.00,0.00,29.97,M,10.00,M,BKN,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,57.20,KCGF 091045Z 17008KT 10SM BKN080 14/07 A2997,M
CGF,2024-04-09 11:45,57.20,50.00,76.82,180.00,5.00,0.00,29.98,M,10.00,M,SCT,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,57.20,KCGF 091145Z 18005KT 10SM SCT090 14/10 A2998,M
CGF,2024-04-09 12:45,62.60,53.60,72.38,200.00,8.00,0.00,29.97,M,10.00,M,SCT,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,62.60,KCGF 091245Z 20008KT 10SM SCT090 17/12 A2997,M
CGF,2024-04-09 13:45,64.40,55.40,72.56,200.00,11.00,0.00,29.97,M,10.00,M,SCT,M,M,M,18000.00,M,M,M,M,M,M,M,M,M,M,64.40,KCGF 091345Z 20011KT 10SM SCT180 18/13 A2997,M
CGF,2024-04-09 14:45,68.00,57.20,68.35,210.00,11.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KCGF 091445Z 21011KT 10SM CLR 20/14 A2997,M
CGF,2024-04-09 15:45,71.60,57.20,60.44,190.00,10.00,0.00,29.96,M,10.00,15.00,SCT,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,71.60,KCGF 091545Z 19010G15KT 10SM SCT030 22/14 A2996,M
CGF,2024-04-09 16:45,73.40,53.60,49.90,210.00,16.00,0.00,29.93,M,10.00,20.00,SCT,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,73.40,KCGF 091645Z 21016G20KT 10SM SCT045 23/12 A2993,M
CGF,2024-04-09 17:45,75.20,51.80,43.97,220.00,12.00,0.00,29.92,M,10.00,21.00,SCT,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,75.20,KCGF 091745Z 22012G21KT 10SM SCT045 24/11 A2992,M
CGF,2024-04-09 18:45,75.20,51.80,43.97,220.00,10.00,0.00,29.90,M,10.00,20.00,SCT,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,75.20,KCGF 091845Z 22010G20KT 10SM SCT045 24/11 A2990,M
CGF,2024-04-09 19:45,73.40,51.80,46.71,220.00,11.00,0.00,29.89,M,10.00,18.00,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,73.40,KCGF 091945Z 22011G18KT 10SM SCT060 23/11 A2989,M
CGF,2024-04-09 20:45,73.40,50.00,43.69,220.00,17.00,0.00,29.88,M,10.00,21.00,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,73.40,KCGF 092045Z 22017G21KT 10SM SCT060 23/10 A2988,M
CGF,2024-04-09 21:45,73.40,50.00,43.69,210.00,12.00,0.00,29.87,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KCGF 092145Z 21012G20KT 10SM CLR 23/10 A2987,M
CGF,2024-04-09 22:45,71.60,51.80,49.64,200.00,11.00,0.00,29.86,M,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KCGF 092245Z 20011G15KT 10SM CLR 22/11 A2986,M
CGF,2024-04-09 23:45,68.00,55.40,64.04,230.00,14.00,0.00,29.87,M,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KCGF 092345Z 23014G22KT 10SM CLR 20/13 A2987,M
CGF,2024-04-10 00:45,66.20,53.60,63.82,220.00,9.00,0.00,29.91,M,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCGF 100045Z 22009G22KT 10SM CLR 19/12 A2991,M
CGF,2024-04-10 01:45,64.40,55.40,72.56,240.00,9.00,0.00,29.93,M,10.00,M,BKN,BKN,OVC,M,2600.00,6000.00,11000.00,M,M,M,M,M,M,M,M,64.40,KCGF 100145Z 24009KT 10SM BKN026 BKN060 OVC110 18/13 A2993,M
CGF,2024-04-10 02:45,60.80,55.40,82.37,227.00,11.00,0.00,29.96,M,10.00,18.00,SCT,OVC,M,M,1900.00,2400.00,M,M,-RA,M,M,M,M,M,M,60.80,KCGF 100245Z 227011G18KT 10SM -RA SCT019 OVC024 16/13 A2996,M
CGF,2024-04-10 03:55,59.00,57.60,95.10,190.00,7.00,0.25,29.95,M,7.00,M,SCT,OVC,M,M,6000.00,7500.00,M,M,RA,M,M,M,M,M,M,59.00,KCGF 100355Z AUTO 19007KT 7SM RA SCT060 OVC075 15/14 A2995 RMK AO2 P0025 T01500142,M
CGF,2024-04-10 04:55,59.00,57.00,93.07,190.00,9.00,0.02,29.94,M,10.00,M,SCT,BKN,OVC,M,4800.00,10000.00,12000.00,M,M,M,M,M,M,M,M,59.00,KCGF 100455Z AUTO 19009KT 10SM SCT048 BKN100 OVC120 15/14 A2994 RMK AO2 P0002 T01510139,M
CGF,2024-04-10 05:55,58.00,54.00,86.51,180.00,6.00,0.00,29.94,M,10.00,M,BKN,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,58.00,KCGF 100555Z AUTO 18006KT 10SM BKN050 14/12 A2994 RMK AO2 T01440122 10198 20143 60027,M
CGF,2024-04-10 06:55,59.00,56.50,91.40,190.00,9.00,0.00,29.94,M,10.00,M,OVC,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,59.00,KCGF 100655Z AUTO 19009KT 10SM OVC023 15/14 A2994 RMK AO2 T01510136,M
CGF,2024-04-10 07:55,58.60,56.70,93.39,200.00,11.00,0.00,29.93,M,10.00,15.00,BKN,BKN,OVC,M,2100.00,3400.00,12000.00,M,M,M,M,M,M,M,M,58.60,KCGF 100755Z AUTO 20011G15KT 10SM BKN021 BKN034 OVC120 15/14 A2993 RMK AO2 T01480137,M
CGF,2024-04-10 08:55,58.00,56.70,95.42,190.00,8.00,0.00,29.93,M,10.00,M,BKN,BKN,OVC,M,1700.00,2300.00,11000.00,M,M,M,M,M,M,M,M,58.00,KCGF 100855Z AUTO 19008KT 10SM BKN017 BKN023 OVC110 15/14 A2993 RMK AO2 T01450137,M
CGF,2024-04-10 09:55,56.30,55.00,95.39,290.00,10.00,0.00,29.94,M,10.00,M,BKN,BKN,OVC,M,900.00,5000.00,8500.00,M,-DZ,M,M,M,M,M,M,56.30,KCGF 100955Z AUTO 29010KT 10SM -DZ BKN009 BKN050 OVC085 13/13 A2994 RMK AO2 T01350127,M
CGF,2024-04-10 10:45,51.80,46.40,81.74,270.00,4.00,0.00,29.96,M,10.00,M,OVC,M,M,M,1900.00,M,M,M,M,M,M,M,M,M,M,51.80,KCGF 101045Z 27004KT 10SM OVC019 11/08 A2996,M
CGF,2024-04-10 11:45,51.80,46.40,81.74,0.00,0.00,0.00,29.96,M,10.00,M,BKN,OVC,M,M,3500.00,11000.00,M,M,M,M,M,M,M,M,M,51.80,KCGF 101145Z 00000KT 10SM BKN035 OVC110 11/08 A2996,M
CGF,2024-04-10 12:45,51.80,39.20,61.99,20.00,5.00,0.00,29.97,M,10.00,M,OVC,M,M,M,3300.00,M,M,M,M,M,M,M,M,M,M,51.80,KCGF 101245Z 02005KT 10SM OVC033 11/04 A2997,M
CGF,2024-04-10 13:45,51.80,41.00,66.48,360.00,5.00,0.00,29.99,M,10.00,M,OVC,M,M,M,3200.00,M,M,M,M,M,M,M,M,M,M,51.80,KCGF 101345Z 36005KT 10SM OVC032 11/05 A2999,M
CGF,2024-04-10 14:45,53.60,41.00,62.23,120.00,3.00,0.00,29.99,M,10.00,M,BKN,BKN,OVC,M,4000.00,5500.00,11000.00,M,M,M,M,M,M,M,M,53.60,KCGF 101445Z 12003KT 10SM BKN040 BKN055 OVC110 12/05 A2999,M
CGF,2024-04-10 17:45,57.20,42.80,58.52,340.00,4.00,0.00,29.99,M,10.00,M,BKN,OVC,M,M,5000.00,10000.00,M,M,M,M,M,M,M,M,M,57.20,KCGF 101745Z 34004KT 10SM BKN050 OVC100 14/06 A2999,M
CGF,2024-04-10 18:45,55.40,42.80,62.46,30.00,4.00,0.00,29.97,M,10.00,M,OVC,M,M,M,4800.00,M,M,M,M,M,M,M,M,M,M,55.40,KCGF 101845Z 03004KT 10SM OVC048 13/06 A2997,M
CGF,2024-04-10 19:45,59.00,41.00,51.18,360.00,3.00,0.00,29.95,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,59.00,KCGF 101945Z 36003KT 10SM OVC050 15/05 A2995,M
CGF,2024-04-10 20:45,59.00,44.60,58.77,40.00,4.00,0.00,29.96,M,10.00,M,OVC,M,M,M,4600.00,M,M,M,M,M,M,M,M,M,M,59.00,KCGF 102045Z 04004KT 10SM OVC046 15/07 A2996,M
CGF,2024-04-10 21:45,57.20,41.00,54.60,40.00,5.00,0.00,29.96,M,10.00,M,OVC,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,57.20,KCGF 102145Z 04005KT 10SM OVC040 14/05 A2996,M
CGF,2024-04-10 22:45,57.20,39.20,50.91,70.00,4.00,0.00,29.95,M,10.00,M,OVC,M,M,M,3700.00,M,M,M,M,M,M,M,M,M,M,57.20,KCGF 102245Z 07004KT 10SM OVC037 14/04 A2995,M
CGF,2024-04-10 23:45,57.20,39.20,50.91,100.00,5.00,0.00,29.93,M,10.00,M,BKN,OVC,M,M,3000.00,4300.00,M,M,M,M,M,M,M,M,M,57.20,KCGF 102345Z 10005KT 10SM BKN030 OVC043 14/04 A2993,M
CGF,2024-04-11 00:45,55.40,42.80,62.46,80.00,4.00,0.00,29.92,M,10.00,M,SCT,SCT,BKN,M,3400.00,4700.00,9500.00,M,-RA,M,M,M,M,M,M,55.40,KCGF 110045Z 08004KT 10SM -RA SCT034 SCT047 BKN095 13/06 A2992,M
CGF,2024-04-11 01:45,53.60,48.20,81.87,70.00,3.00,0.00,29.91,M,10.00,M,BKN,BKN,OVC,M,3700.00,5500.00,7500.00,M,-RA,M,M,M,M,M,M,53.60,KCGF 110145Z 07003KT 10SM -RA BKN037 BKN055 OVC075 12/09 A2991,M
CGF,2024-04-11 02:45,53.60,51.80,93.60,60.00,4.00,0.00,29.90,M,5.00,M,BKN,OVC,M,M,600.00,6500.00,M,M,RA BR,M,M,M,M,M,M,53.60,KCGF 110245Z 06004KT 5SM RA BR BKN006 OVC065 12/11 A2990,M
CGF,2024-04-11 03:55,53.00,53.00,100.00,60.00,4.00,0.06,29.87,M,2.50,M,SCT,OVC,M,M,2400.00,3400.00,M,M,RA BR,M,M,M,M,M,M,53.00,KCGF 110355Z AUTO 06004KT 2 1/2SM RA BR SCT024 OVC034 12/12 A2987 RMK AO2 P0006 T01170116,M
CGF,2024-04-11 04:55,53.40,53.40,100.00,50.00,6.00,0.09,29.82,M,4.00,M,SCT,BKN,OVC,M,300.00,2800.00,6500.00,M,-RA BR,M,M,M,M,M,M,53.40,KCGF 110455Z AUTO 05006KT 4SM -RA BR SCT003 BKN028 OVC065 12/12 A2982 RMK AO2 P0009 T01190119,M
CGF,2024-04-11 05:55,57.20,M,M,100.00,5.00,0.07,29.78,M,5.00,M,BKN,OVC,M,M,900.00,2100.00,M,M,RA,M,M,M,M,M,M,M,KCGF 110555Z AUTO 10005KT 5SM RA BKN009 OVC021 14/ A2978 RMK AO2 P0007 T0136//// 10140 20115 60028,M
CGF,2024-04-11 06:55,58.00,57.40,97.86,150.00,9.00,0.08,29.76,M,7.00,M,SCT,BKN,OVC,M,1800.00,5000.00,6000.00,M,RA BR,M,M,M,M,M,M,58.00,KCGF 110655Z AUTO 15009KT 7SM RA BR SCT018 BKN050 OVC060 15/14 A2976 RMK AO2 P0008 T01450141,M
CGF,2024-04-11 07:55,58.30,57.70,97.87,130.00,7.00,0.07,29.73,M,7.00,M,SCT,SCT,OVC,M,5500.00,6500.00,8500.00,M,-RA,M,M,M,M,M,M,58.30,KCGF 110755Z AUTO 13007KT 7SM -RA SCT055 SCT065 OVC085 15/14 A2973 RMK AO2 P0007 T01460143,M
CGF,2024-04-11 08:55,58.50,57.70,97.17,130.00,8.00,0.01,29.71,M,10.00,M,SCT,BKN,M,M,2600.00,11000.00,M,M,M,M,M,M,M,M,M,58.50,KCGF 110855Z AUTO 13008KT 10SM SCT026 BKN110 15/14 A2971 RMK AO2 P0001 T01470143 60016,M
CGF,2024-04-11 09:55,58.30,57.70,97.87,130.00,5.00,0.01,29.68,M,7.00,M,SCT,SCT,OVC,M,4500.00,5000.00,8500.00,M,-RA BR,M,M,M,M,M,M,58.30,KCGF 110955Z AUTO 13005KT 7SM -RA BR SCT045 SCT050 OVC085 15/14 A2968 RMK AO2 P0001 T01460143,M
CGF,2024-04-11 10:45,57.20,57.20,100.00,130.00,4.00,0.00,29.65,M,4.00,M,SCT,BKN,OVC,M,2700.00,3300.00,4000.00,M,RA,M,M,M,M,M,M,57.20,KCGF 111045Z 13004KT 4SM RA SCT027 BKN033 OVC040 14/14 A2965,M
CGF,2024-04-11 11:45,57.20,57.20,100.00,120.00,5.00,0.00,29.63,M,10.00,M,BKN,OVC,M,M,3500.00,9500.00,M,M,-RA,M,M,M,M,M,M,57.20,KCGF 111145Z 12005KT 10SM -RA BKN035 OVC095 14/14 A2963,M
CGF,2024-04-11 12:45,57.20,57.20,100.00,140.00,5.00,0.00,29.61,M,3.00,M,BKN,OVC,M,M,1000.00,7000.00,M,M,-RA,M,M,M,M,M,M,57.20,KCGF 111245Z 14005KT 3SM -RA BKN010 OVC070 14/14 A2961,M
CGF,2024-04-11 13:45,59.00,59.00,100.00,130.00,6.00,0.00,29.57,M,7.00,M,SCT,BKN,OVC,M,900.00,2900.00,4200.00,M,BR,M,M,M,M,M,M,59.00,KCGF 111345Z 13006KT 7SM BR SCT009 BKN029 OVC042 15/15 A2957,M
CGF,2024-04-11 15:45,66.20,59.00,77.60,170.00,11.00,0.00,29.53,M,10.00,16.00,SCT,SCT,OVC,M,2500.00,4500.00,6000.00,M,M,M,M,M,M,M,M,66.20,KCGF 111545Z 17011G16KT 10SM SCT025 SCT045 OVC060 19/15 A2953,M
CGF,2024-04-11 16:45,62.60,60.80,93.83,170.00,6.00,0.00,29.50,M,5.00,M,BKN,OVC,M,M,5000.00,6500.00,M,M,-RA,M,M,M,M,M,M,62.60,KCGF 111645Z 17006KT 5SM -RA BKN050 OVC065 17/16 A2950,M
CGF,2024-04-11 17:45,62.60,60.80,93.83,160.00,6.00,0.00,29.49,M,10.00,M,SCT,OVC,M,M,7500.00,9000.00,M,M,-RA,M,M,M,M,M,M,62.60,KCGF 111745Z 16006KT 10SM -RA SCT075 OVC090 17/16 A2949,M
CGF,2024-04-11 18:45,62.60,60.80,93.83,170.00,8.00,0.00,29.48,M,7.00,M,BKN,OVC,M,M,1500.00,4800.00,M,M,-RA,M,M,M,M,M,M,62.60,KCGF 111845Z 17008KT 150V210 7SM -RA BKN015 OVC048 17/16 A2948,M
CGF,2024-04-11 19:45,62.60,60.80,93.83,140.00,8.00,0.00,29.43,M,10.00,M,SCT,BKN,OVC,M,1000.00,4300.00,5000.00,M,-RA,M,M,M,M,M,M,62.60,KCGF 111945Z 14008KT 10SM -RA SCT010 BKN043 OVC050 17/16 A2943,M
CGF,2024-04-11 20:45,60.80,60.80,100.00,140.00,6.00,0.00,29.40,M,3.00,17.00,SCT,BKN,OVC,M,1200.00,5000.00,8000.00,M,-RA BR,M,M,M,M,M,M,60.80,KCGF 112045Z 14006G17KT 3SM -RA BR SCT012 BKN050 OVC080 16/16 A2940,M
CGF,2024-04-11 21:45,60.80,60.80,100.00,140.00,9.00,0.00,29.35,M,10.00,M,SCT,BKN,OVC,M,1500.00,2400.00,3900.00,M,-DZ,M,M,M,M,M,M,60.80,KCGF 112145Z 14009KT 10SM -DZ SCT015 BKN024 OVC039 16/16 A2935,M
CGF,2024-04-11 22:45,62.60,60.80,93.83,130.00,7.00,0.00,29.33,M,10.00,M,SCT,BKN,OVC,M,1700.00,2900.00,9500.00,M,-DZ,M,M,M,M,M,M,62.60,KCGF 112245Z 13007KT 10SM -DZ SCT017 BKN029 OVC095 17/16 A2933,M
CGF,2024-04-11 23:45,62.60,60.80,93.83,140.00,7.00,0.00,29.31,M,10.00,M,OVC,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,62.60,KCGF 112345Z 14007KT 10SM OVC028 17/16 A2931,M
CGF,2024-04-12 00:45,62.60,60.80,93.83,160.00,5.00,0.00,29.27,M,10.00,M,OVC,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,62.60,KCGF 120045Z 16005KT 10SM OVC045 17/16 A2927,M
CGF,2024-04-12 01:45,60.80,60.80,100.00,160.00,6.00,0.00,29.27,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,60.80,KCGF 120145Z 16006KT 10SM OVC110 16/16 A2927,M
CGF,2024-04-12 02:45,60.80,60.80,100.00,170.00,7.00,0.00,29.25,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,-RA,M,M,M,M,M,M,60.80,KCGF 120245Z 17007KT 10SM -RA OVC050 16/16 A2925,M
CGF,2024-04-12 03:55,60.80,60.30,98.24,190.00,6.00,0.00,29.22,M,10.00,M,SCT,OVC,M,M,2800.00,3400.00,M,M,M,M,M,M,M,M,M,60.80,KCGF 120355Z AUTO 19006KT 10SM SCT028 OVC034 16/16 A2922 RMK AO2 T01600157,M
CGF,2024-04-12 04:55,51.00,50.00,96.36,250.00,18.00,0.01,29.22,M,2.50,24.00,BKN,BKN,OVC,M,200.00,1800.00,2500.00,M,BR,M,M,M,M,M,M,51.00,KCGF 120455Z AUTO 25018G24KT 2 1/2SM BR BKN002 BKN018 OVC025 11/10 A2922 RMK AO2 P0001 T01050101,M
CGF,2024-04-12 05:55,47.00,46.80,99.25,250.00,22.00,0.01,29.25,M,1.75,29.00,OVC,M,M,M,200.00,M,M,M,-DZ BR,M,M,M,M,M,M,38.66,KCGF 120555Z AUTO 25022G29KT 1 3/4SM -DZ BR OVC002 08/08 A2925 RMK AO2 P0001 T00830082 10168 20082 60003,M
CGF,2024-04-12 06:55,45.50,45.50,100.00,260.00,22.00,0.01,29.26,M,2.50,29.00,OVC,M,M,M,200.00,M,M,M,-DZ BR,M,M,M,M,M,M,36.66,KCGF 120655Z AUTO 26022G29KT 2 1/2SM -DZ BR OVC002 07/07 A2926 RMK AO2 P0001 T00750075,M
CGF,2024-04-12 07:55,45.70,45.50,99.24,260.00,21.00,0.01,29.26,M,1.75,27.00,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,37.13,KCGF 120755Z AUTO 26021G27KT 1 3/4SM -RA BR OVC004 08/08 A2926 RMK AO2 P0001 T00760075,M
CGF,2024-04-12 08:55,46.00,45.70,98.87,260.00,23.00,0.03,29.29,M,2.50,31.00,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,37.13,KCGF 120855Z AUTO 26023G31KT 2 1/2SM -RA BR OVC004 08/08 A2929 RMK AO2 P0003 T00770076 60005,M
CGF,2024-04-12 09:55,44.60,44.60,100.00,260.00,20.00,0.01,29.31,M,10.00,31.00,OVC,M,M,M,400.00,M,M,M,-DZ,M,M,M,M,M,M,35.87,KCGF 120955Z AUTO 26020G31KT 10SM -DZ OVC004 07/07 A2931 RMK AO2 P0001,M
CGF,2024-04-12 10:45,44.60,44.60,100.00,260.00,20.00,0.00,29.33,M,7.00,31.00,OVC,M,M,M,600.00,M,M,M,-RA,M,M,M,M,M,M,35.87,KCGF 121045Z 26020G31KT 7SM -RA OVC006 07/07 A2933,M
CGF,2024-04-12 11:45,44.60,42.80,93.35,260.00,24.00,0.00,29.36,M,4.00,29.00,OVC,M,M,M,800.00,M,M,M,-RA BR,M,M,M,M,M,M,35.06,KCGF 121145Z 26024G29KT 4SM -RA BR OVC008 07/06 A2936,M
CGF,2024-04-12 12:45,44.60,44.60,100.00,260.00,19.00,0.00,29.38,M,4.00,26.00,OVC,M,M,M,1000.00,M,M,M,-RA BR,M,M,M,M,M,M,36.10,KCGF 121245Z 26019G26KT 4SM -RA BR OVC010 07/07 A2938,M
CGF,2024-04-12 13:45,46.40,44.60,93.40,270.00,17.00,0.00,29.37,M,4.00,26.00,OVC,M,M,M,800.00,M,M,M,-RA BR,M,M,M,M,M,M,38.94,KCGF 121345Z 27017G26KT 4SM -RA BR OVC008 08/07 A2937,M
CGF,2024-04-12 14:45,46.40,46.40,100.00,270.00,19.00,0.00,29.38,M,5.00,28.00,OVC,M,M,M,1000.00,M,M,M,-RA,M,M,M,M,M,M,38.48,KCGF 121445Z 27019G28KT 5SM -RA OVC010 08/08 A2938,M
CGF,2024-04-12 15:45,46.40,46.40,100.00,260.00,18.00,0.00,29.40,M,4.00,29.00,OVC,M,M,M,800.00,M,M,M,-RA BR,M,M,M,M,M,M,38.70,KCGF 121545Z 26018G29KT 4SM -RA BR OVC008 08/08 A2940,M
CGF,2024-04-12 16:45,46.40,46.40,100.00,270.00,20.00,0.00,29.40,M,5.00,29.00,OVC,M,M,M,700.00,M,M,M,-RA,M,M,M,M,M,M,38.26,KCGF 121645Z 27020G29KT 5SM -RA OVC007 08/08 A2940,M
CGF,2024-04-12 17:45,46.40,46.40,100.00,270.00,22.00,0.00,29.41,M,7.00,30.00,BKN,OVC,M,M,1100.00,1800.00,M,M,-RA,M,M,M,M,M,M,37.86,KCGF 121745Z 27022G30KT 7SM -RA BKN011 OVC018 08/08 A2941,M
CGF,2024-04-12 18:45,46.40,46.40,100.00,270.00,21.00,0.00,29.42,M,7.00,32.00,OVC,M,M,M,1500.00,M,M,M,-RA,M,M,M,M,M,M,38.06,KCGF 121845Z 27021G32KT 7SM -RA OVC015 08/08 A2942,M
CGF,2024-04-12 19:45,46.40,44.60,93.40,270.00,23.00,0.00,29.45,M,10.00,34.00,SCT,OVC,M,M,1200.00,1700.00,M,M,-RA,M,M,M,M,M,M,37.67,KCGF 121945Z 27023G34KT 10SM -RA SCT012 OVC017 08/07 A2945,M
CGF,2024-04-12 20:45,46.40,44.60,93.40,270.00,22.00,0.00,29.47,M,7.00,33.00,OVC,M,M,M,2100.00,M,M,M,-RA,M,M,M,M,M,M,37.86,KCGF 122045Z 27022G33KT 7SM -RA OVC021 08/07 A2947,M
CGF,2024-04-12 21:45,48.20,44.60,87.28,280.00,24.00,0.00,29.49,M,10.00,38.00,OVC,M,M,M,2500.00,M,M,M,-RA,M,M,M,M,M,M,39.91,KCGF 122145Z 28024G38KT 10SM -RA OVC025 09/07 A2949,M
CGF,2024-04-12 22:45,46.40,44.60,93.40,280.00,26.00,0.00,29.52,M,5.00,33.00,OVC,M,M,M,2100.00,M,M,M,-RA BR,M,M,M,M,M,M,37.14,KCGF 122245Z 28026G33KT 5SM -RA BR OVC021 08/07 A2952,M
CGF,2024-04-12 23:45,46.40,44.60,93.40,290.00,27.00,0.00,29.57,M,7.00,38.00,OVC,M,M,M,2500.00,M,M,M,-RA BR,M,M,M,M,M,M,36.97,KCGF 122345Z 29027G38KT 7SM -RA BR OVC025 08/07 A2957,M
CGF,2024-04-13 00:45,44.60,42.80,93.35,290.00,25.00,0.00,29.64,M,10.00,37.00,OVC,M,M,M,2300.00,M,M,M,-RA,M,M,M,M,M,M,34.87,KCGF 130045Z 29025G37KT 10SM -RA OVC023 07/06 A2964,M
CGF,2024-04-13 01:45,44.60,42.80,93.35,290.00,22.00,0.00,29.69,M,7.00,29.00,OVC,M,M,M,2400.00,M,M,M,-RA,M,M,M,M,M,M,35.45,KCGF 130145Z 29022G29KT 7SM -RA OVC024 07/06 A2969,M
CGF,2024-04-13 02:45,44.60,37.40,75.68,300.00,19.00,0.00,29.72,M,10.00,28.00,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,36.10,KCGF 130245Z 30019G28KT 10SM OVC050 07/03 A2972,M
CGF,2024-04-13 03:55,46.40,34.50,63.01,290.00,13.00,0.01,29.76,M,10.00,21.00,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,40.02,KCGF 130355Z AUTO 29013G21KT 10SM OVC060 08/01 A2976 RMK AO2 P0001 T00800014,M
CGF,2024-04-13 04:55,45.70,35.40,67.06,280.00,12.00,0.00,29.78,M,10.00,17.00,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,39.44,KCGF 130455Z AUTO 28012G17KT 10SM OVC060 08/02 A2978 RMK AO2 T00760019,M
CGF,2024-04-13 05:55,45.50,36.00,69.20,290.00,11.00,0.00,29.80,M,10.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.53,KCGF 130555Z AUTO 29011G17KT 10SM CLR 07/02 A2980 RMK AO2 T00750022 10081 20069 60002,M
CGF,2024-04-13 06:55,45.50,32.70,60.66,290.00,17.00,0.00,29.81,M,10.00,29.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.76,KCGF 130655Z AUTO 29017G29KT 10SM CLR 07/00 A2981 RMK AO2 T00750004,M
CGF,2024-04-13 07:55,44.00,33.80,67.12,280.00,16.00,0.00,29.83,M,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.06,KCGF 130755Z AUTO 28016G22KT 10SM CLR 07/01 A2983 RMK AO2 T00670010,M
CGF,2024-04-13 08:55,43.30,34.00,69.50,280.00,15.00,0.00,29.85,M,10.00,19.00,SCT,M,M,M,4300.00,M,M,M,M,M,M,M,M,M,M,35.43,KCGF 130855Z AUTO 28015G19KT 10SM SCT043 06/01 A2985 RMK AO2 T00630011,M
CGF,2024-04-13 09:55,42.80,35.00,73.73,270.00,13.00,0.00,29.86,M,10.00,21.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.40,KCGF 130955Z AUTO 27013G21KT 10SM CLR 06/02 A2986 RMK AO2 T00600016,M
CGF,2024-04-13 10:45,42.80,33.80,70.28,270.00,18.00,0.00,29.87,M,10.00,23.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.97,KCGF 131045Z 27018G23KT 10SM CLR 06/01 A2987,M
CGF,2024-04-13 11:45,42.80,33.80,70.28,280.00,18.00,0.00,29.92,M,10.00,22.00,BKN,M,M,M,4600.00,M,M,M,M,M,M,M,M,M,M,33.97,KCGF 131145Z 28018G22KT 10SM BKN046 06/01 A2992,M
